"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-01-15",47,30694,34315,27931,958,6488,0,15905,0,75,1072,-899,-4,426,-450,-531,-716,-44,-302,209
"2024-01-15",48,29536,33659,26851,878,6488,0,15905,0,545,1442,-922,-4,409,-418,-531,-741,-45,-317,205
"2024-01-16",1,29370,32802,26753,851,6488,0,15905,0,936,1426,-174,-4,2,-379,-531,-563,-11,-234,537
"2024-01-16",2,29989,33413,27366,824,6488,0,15905,0,998,1836,-126,-4,0,-379,-531,-557,24,-229,562
"2024-01-16",3,29582,33346,26997,810,6488,0,15905,0,1394,1827,-205,-4,262,-379,-531,-406,400,-245,583
"2024-01-16",4,29291,33162,26787,795,6488,0,15905,0,1501,1695,-210,-4,287,-379,-531,-400,427,-246,580
"2024-01-16",5,28607,32182,26177,796,6488,0,15905,0,1495,1428,-180,-4,426,-379,-531,-132,173,-254,313
"2024-01-16",6,28404,31973,25945,797,6488,0,15905,0,1497,1243,-181,-4,431,-379,-531,-123,132,-254,289
"2024-01-16",7,28026,31800,25574,806,6488,0,15905,0,1482,1273,-266,-4,251,-379,-531,-258,10,-254,106
"2024-01-16",8,27696,31494,25237,815,6488,0,15905,0,1470,1434,-272,-4,241,-379,-531,-263,-25,-254,85
"2024-01-16",9,27275,31649,24924,832,6488,0,15905,0,1459,1326,-329,-4,-182,-379,-531,-360,-257,-273,0
"2024-01-16",10,27135,31376,24801,849,6488,0,15905,0,1227,1315,-360,-4,-197,-375,-505,-364,-311,-283,-15
"2024-01-16",11,27610,32792,25227,859,6488,0,15905,0,240,1635,-1174,-4,239,-303,-367,-650,-629,-574,-641
"2024-01-16",12,28740,33548,26251,868,6488,0,15905,0,9,1831,-1233,-4,258,-168,-215,-660,-648,-585,-686
"2024-01-16",13,31596,35969,28901,877,6488,0,15905,0,7,2117,-1213,-4,3,-29,-64,-934,-390,-317,-815
"2024-01-16",14,34464,38687,31562,886,6488,0,15905,0,11,2233,-1209,-4,0,68,0,-944,-330,-301,-824
"2024-01-16",15,37202,40581,33972,908,6488,0,15905,0,10,2228,-941,-4,421,187,53,-707,21,-347,-770
"2024-01-16",16,38784,42130,35351,929,6488,0,15905,0,15,2249,-927,-4,476,81,7,-698,86,-346,-756
"2024-01-16",17,40617,43277,37012,977,6488,23,15905,0,11,2293,-992,-4,416,0,0,-411,357,-226,-416
"2024-01-16",18,41125,43777,37479,1024,6488,353,15905,0,15,2177,-985,-4,415,-40,0,-401,418,-218,-389
"2024-01-16",19,42214,44393,38457,1081,6488,1069,15905,0,12,1603,-618,-4,810,-183,-37,-268,769,-200,-257
"2024-01-16",20,42122,44264,38290,1138,6488,1880,15905,0,12,1085,-601,-4,849,-212,-1,-264,792,-203,-245
"2024-01-16",21,41198,43641,37374,1194,6488,2634,15905,0,14,945,-805,-4,514,-204,0,-322,536,-338,-156
"2024-01-16",22,40460,42950,36637,1250,6488,3659,15905,0,12,615,-796,-4,512,-255,0,-324,474,-346,-153
"2024-01-16",23,39970,41992,36137,1326,6488,4046,15905,0,6,463,70,-4,362,-209,17,-551,102,-346,-306
"2024-01-16",24,39539,41474,35702,1402,6488,4423,15905,0,7,284,132,-4,361,-101,0,-559,52,-346,-318
"2024-01-16",25,39461,41426,35610,1482,6488,4705,15905,0,7,48,-68,-4,627,-137,0,-480,2,-351,-318
"2024-01-16",26,39462,41538,35638,1562,6488,4678,15905,0,6,-2,-121,-4,638,-187,0,-478,-5,-353,-322
"2024-01-16",27,39149,41760,35443,1605,6488,3993,15905,0,6,325,-624,-4,628,-112,0,-299,-5,-417,-544
"2024-01-16",28,39115,41733,35465,1648,6488,3245,15905,0,6,647,-642,-4,585,-80,0,-294,-5,-419,-568
"2024-01-16",29,38995,41609,35488,1669,6488,2417,15905,0,6,1029,-165,-4,3,37,15,-588,-5,-370,-876
"2024-01-16",30,39094,41782,35678,1690,6488,1834,15905,0,8,1155,-128,-4,0,-68,9,-598,-35,-367,-880
"2024-01-16",31,39382,41554,36032,1729,6488,1030,15905,0,10,1094,66,-4,142,-207,-64,-282,-412,-348,-245
"2024-01-16",32,40492,42753,37254,1767,6488,293,15905,0,4,1672,78,-4,151,-197,-215,-269,-436,-349,-187
"2024-01-16",33,41598,43473,38258,1828,6488,13,15905,0,4,1786,14,-4,470,-323,-366,46,-152,-426,211
"2024-01-16",34,43007,45008,39516,1889,6488,0,15905,0,4,1997,18,-4,504,-347,-504,58,-110,-432,238
"2024-01-16",35,43741,45787,40097,1933,6488,0,15905,0,4,2356,280,-4,565,-441,-531,2,-16,-450,20
"2024-01-16",36,43800,45847,40117,1977,6488,0,15905,0,4,2233,290,-4,568,-450,-531,1,-5,-453,20
"2024-01-16",37,43665,45782,40071,1977,6488,0,15905,0,4,1994,175,-4,953,-450,-531,252,-5,-523,607
"2024-01-16",38,43110,45221,39528,1977,6488,0,15905,0,5,2107,150,-4,1003,-450,-531,261,-5,-516,660
"2024-01-16",39,42831,44964,39299,1975,6488,0,15905,0,12,1975,-403,-4,1004,-450,-531,138,-5,-128,1245
"2024-01-16",40,41732,43892,38303,1973,6488,0,15905,0,10,2001,-450,-4,1004,-450,-530,134,-5,-111,1254
"2024-01-16",41,40200,42183,36769,1961,6488,0,15905,0,7,1620,28,-4,1004,-450,-531,102,-5,-386,401
"2024-01-16",42,38890,40902,35541,1949,6488,0,15905,0,6,1616,19,-4,1003,-450,-531,90,-15,-406,330
"2024-01-16",43,36960,40792,33835,1907,6488,0,15905,0,5,1757,-972,-4,1003,-450,-531,-586,-142,-542,233
"2024-01-16",44,35054,39013,32095,1864,6488,0,15905,0,7,1987,-1050,-4,1003,-450,-531,-621,-147,-549,222
"2024-01-16",45,32954,36703,30130,1808,6488,0,15905,0,9,2163,-1070,-4,1008,-450,-531,-560,-21,-504,25
"2024-01-16",46,31361,35071,28600,1751,6488,0,15905,0,9,2105,-1055,-4,982,-450,-531,-558,-5,-498,16
"2024-01-16",47,29581,32426,26915,1624,6488,0,15905,0,12,1860,-393,-4,273,-450,-531,-452,-6,-397,368
"2024-01-16",48,28729,31724,26129,1496,6488,0,15905,0,211,1629,-355,-4,230,-450,-531,-448,-6,-390,388
"2024-01-17",1,28521,32081,26067,1414,6488,0,15905,0,907,1647,-460,-4,344,-450,-531,-200,-6,-402,398
"2024-01-17",2,28764,32583,26383,1332,6488,0,15905,0,1187,1768,-456,-4,349,-450,-531,-191,3,-400,404
"2024-01-17",3,28840,31913,26492,1252,6488,0,15905,0,1157,1780,55,-4,589,-450,-531,-7,103,-324,567
"2024-01-17",4,28281,31414,25962,1172,6488,0,15905,0,1240,1674,72,-4,599,-450,-531,0,134,-308,578
"2024-01-17",5,28043,30892,25714,1119,6488,0,15905,0,1223,1843,196,-4,577,-450,-531,-41,371,68,599
"2024-01-17",6,27869,30638,25512,1066,6488,0,15905,0,1141,1886,217,-4,576,-450,-531,-43,397,94,603
"2024-01-17",7,27574,30392,25179,1014,6488,0,15905,0,1211,1751,716,-4,652,-450,-487,-66,352,219,670
"2024-01-17",8,27258,30066,24850,962,6488,0,15905,0,1210,1596,752,-4,655,-450,-477,-67,323,227,673
"2024-01-17",9,26741,29447,24364,947,6488,0,15905,0,1197,1560,934,-4,478,-450,-455,76,32,220,618
"2024-01-17",10,26638,28955,24305,932,6488,0,15905,0,794,1172,931,-4,471,-445,-474,80,3,217,602
"2024-01-17",11,27073,28666,24682,938,6488,0,15905,0,27,1276,271,-4,199,-369,-327,-266,99,129,583
"2024-01-17",12,28223,29829,25704,943,6488,0,15905,0,12,1167,222,-4,187,-443,-267,-280,140,126,579
"2024-01-17",13,31089,33115,28340,933,6488,0,15905,0,48,1677,-84,-4,349,-434,-211,-645,512,206,643
"2024-01-17",14,34181,35956,31185,923,6488,0,15905,0,12,1853,-83,-4,355,-337,-87,-652,588,218,651
"2024-01-17",15,37708,39014,34343,936,6488,0,15905,0,10,1684,926,-4,273,-429,-188,-75,962,419,737
"2024-01-17",16,39861,41309,36311,948,6488,0,15905,0,9,1231,1020,-4,270,-451,-340,-44,1033,443,744
"2024-01-17",17,41081,42634,37373,963,6488,1,15905,0,11,1143,767,-4,591,-451,-487,424,1357,841,744
"2024-01-17",18,41578,43172,37836,978,6488,115,15905,0,8,1127,778,-4,626,-451,-531,449,1397,870,740
"2024-01-17",19,42975,44567,39145,966,6488,546,15905,0,7,1192,1547,-4,624,-450,-531,946,1396,992,610
"2024-01-17",20,43254,44845,39393,953,6488,1158,15905,0,6,942,1607,-4,624,-450,-531,964,1397,996,601
"2024-01-17",21,42471,44062,38927,975,6488,1683,15905,0,6,1018,1804,-4,645,-450,-531,450,1397,860,601
"2024-01-17",22,41901,43491,38492,996,6488,2139,15905,0,6,972,1819,-4,600,-450,-530,428,1389,854,591
"2024-01-17",23,41498,43089,38057,1041,6488,2593,15905,0,6,1118,1891,-4,3,-450,-531,797,1295,944,171
"2024-01-17",24,41196,42791,37757,1085,6488,2943,15905,0,11,1203,1895,-4,0,-450,-530,810,1253,952,131
"2024-01-17",25,40860,42627,37130,1140,6488,3127,15905,0,12,1298,1848,-4,97,-450,-531,442,881,994,-170
"2024-01-17",26,41089,42869,37276,1195,6488,3171,15905,0,9,1187,1847,-4,102,-450,-530,425,807,996,-187
"2024-01-17",27,40892,42702,37063,1223,6488,2938,15905,0,7,1185,1979,-4,-219,-450,-530,59,457,999,57
"2024-01-17",28,40689,42523,36905,1250,6488,2635,15905,0,7,1457,1986,-4,-243,-450,-530,45,416,999,64
"2024-01-17",29,40371,42893,36769,1239,6488,2104,15905,0,8,1687,2006,-4,-741,-450,-531,-129,442,999,-59
"2024-01-17",30,40497,43066,36913,1228,6488,1627,15905,0,10,1507,2006,-4,-766,-450,-531,-135,416,999,-73
"2024-01-17",31,41099,43372,37505,1229,6488,989,15905,0,5,1289,2006,-4,-604,-450,-531,42,42,999,-79
"2024-01-17",32,41940,44202,38357,1230,6488,352,15905,0,5,1333,2006,-4,-593,-450,-531,49,-5,999,-74
"2024-01-17",33,42595,44655,38843,1269,6488,27,15905,0,8,1577,2005,-4,-462,-450,-531,235,-5,999,0
"2024-01-17",34,43930,45958,40018,1308,6488,0,15905,0,4,1703,2005,-4,-434,-450,-531,242,-5,999,7
"2024-01-17",35,44744,46340,40665,1335,6488,0,15905,0,6,1448,2005,-4,102,-450,-531,88,-5,999,554
"2024-01-17",36,44768,46359,40682,1361,6488,0,15905,0,6,1288,2005,-4,111,-450,-531,82,10,999,579
"2024-01-17",37,44387,46285,40459,1359,6488,0,15905,0,5,1291,1977,-4,457,-450,-530,-164,184,999,-145
"2024-01-17",38,44439,46392,40658,1357,6488,0,15905,0,9,1673,1975,-4,496,-450,-531,-171,208,998,-188
"2024-01-17",39,44218,45817,40480,1361,6488,0,15905,0,14,1881,2005,-4,469,-450,-531,239,247,963,78
"2024-01-17",40,43571,45166,39899,1365,6488,0,15905,0,10,1811,2006,-4,467,-450,-531,258,235,960,83
"2024-01-17",41,42129,44100,38544,1361,6488,0,15905,0,8,1519,2005,-4,405,-450,-531,662,22,942,-378
"2024-01-17",42,40965,42969,37396,1356,6488,0,15905,0,11,1612,1994,-4,390,-450,-531,673,1,940,-408
"2024-01-17",43,38411,40550,35053,1327,6488,0,15905,0,10,1463,1658,-4,-289,-450,-530,138,61,902,-256
"2024-01-17",44,36090,38246,32885,1298,6488,0,15905,0,9,1230,1626,-4,-321,-450,-530,114,63,897,-242
"2024-01-17",45,33968,36152,30955,1283,6488,0,15905,0,4,1325,1147,-4,-357,-450,-531,-40,3,808,-198
"2024-01-17",46,32350,34540,29527,1268,6488,0,15905,0,6,1134,1128,-4,-358,-450,-531,-46,-5,794,-190
"2024-01-17",47,30627,32396,27961,1222,6488,0,15905,0,8,1513,1485,-4,-166,-450,-531,80,-5,526,-5
"2024-01-17",48,29311,31132,26774,1175,6488,0,15905,0,105,1506,1510,-4,-151,-450,-511,85,20,508,0
"2024-01-18",1,28650,31023,26207,1178,6488,0,15905,0,866,1370,1587,-4,102,-450,-453,292,325,458,0
"2024-01-18",2,29456,31877,26916,1181,6488,0,15905,0,1000,1331,1598,-4,110,-450,-367,300,339,460,0
"2024-01-18",3,29248,32072,26618,1197,6488,0,15905,0,1280,1349,1889,-4,201,-450,-490,340,49,638,0
"2024-01-18",4,28910,31659,26316,1213,6488,0,15905,0,1187,1733,1905,-4,203,-450,-508,340,12,653,0
"2024-01-18",5,28634,31491,26047,1227,6488,0,15905,0,1261,1354,1956,-4,-97,-450,-379,-63,-3,812,0
"2024-01-18",6,28202,30882,25701,1240,6488,0,15905,0,1083,1052,1957,-4,-104,-450,-350,-79,-10,827,0
"2024-01-18",7,27820,30931,25289,1246,6488,0,15905,0,1301,747,1887,-4,-277,-450,-422,105,-57,960,0
"2024-01-18",8,27521,30796,25068,1251,6488,0,15905,0,1436,721,1887,-4,-290,-450,-387,111,-93,968,-15
"2024-01-18",9,27323,31298,24900,1283,6488,0,15905,0,1129,1108,1995,-4,-268,-450,-339,-82,-471,969,-632
"2024-01-18",10,27211,31218,24680,1315,6488,0,15905,0,1015,897,2001,-4,-276,-448,-331,-92,-548,969,-693
"2024-01-18",11,27602,32852,25067,1335,6488,0,15905,0,368,1537,1866,-4,-905,-380,-179,-534,-934,982,-1346
"2024-01-18",12,28875,34050,26140,1354,6488,0,15905,0,67,1399,1852,-4,-931,-445,-180,-553,-1011,980,-1384
"2024-01-18",13,31816,36238,28886,1330,6488,0,15905,0,13,1660,1545,-4,-274,-450,-273,-322,-1390,870,-1096
"2024-01-18",14,35023,39278,31918,1306,6488,0,15905,0,12,1548,1544,-4,-235,-450,-152,-313,-1406,867,-1083
"2024-01-18",15,38321,42063,34893,1317,6488,0,15905,0,12,1744,1972,-4,-106,-383,-220,-12,-1011,991,-1394
"2024-01-18",16,40073,43785,36481,1327,6488,0,15905,0,10,1842,2005,-4,-104,-298,-371,0,-932,1000,-1393
"2024-01-18",17,41443,44055,37756,1344,6488,28,15905,0,7,1217,2005,-4,96,-421,-507,154,-546,999,-527
"2024-01-18",18,41498,44007,37770,1361,6488,521,15905,0,9,1088,2004,-4,102,-451,-530,177,-472,998,-443
"2024-01-18",19,42798,44549,38961,1386,6488,1787,15905,0,13,1249,2003,-4,639,-451,-531,954,-152,949,420
"2024-01-18",20,42451,44195,38635,1410,6488,3186,15905,0,16,1155,2001,-4,730,-450,-531,1000,-143,944,465
"2024-01-18",21,41426,43604,37693,1428,6488,4240,15905,0,9,1281,1924,-4,849,-450,-531,790,-524,897,-60
"2024-01-18",22,40721,43004,37019,1445,6488,5056,15905,0,11,1197,1914,-4,854,-450,-531,782,-602,891,-85
"2024-01-18",23,39730,42309,36140,1494,6488,5605,15905,0,8,1153,1721,-4,728,-450,-530,524,-987,808,241
"2024-01-18",24,39185,41839,35635,1542,6488,5959,15905,0,7,1161,1710,-4,726,-450,-530,515,-1063,799,258
"2024-01-18",25,38870,41942,35334,1615,6488,6163,15905,0,7,1359,1782,-4,858,-450,-530,330,-1408,663,-73
"2024-01-18",26,38827,41951,35215,1687,6488,6096,15905,0,6,1293,1787,-4,860,-450,-531,316,-1451,645,-82
"2024-01-18",27,38293,41623,34833,1714,6488,5693,15905,0,6,1650,1785,-4,372,-450,-531,-288,-1451,304,459
"2024-01-18",28,38282,41644,34839,1740,6488,5132,15905,0,8,1689,1783,-4,337,-450,-531,-318,-1451,289,482
"2024-01-18",29,38214,41998,34997,1717,6488,4316,15905,0,10,1963,1647,-4,-328,-450,-530,-243,-1452,524,-167
"2024-01-18",30,39323,43175,35734,1694,6488,3293,15905,0,12,2161,1641,-4,-366,-450,-530,-241,-1433,542,-216
"2024-01-18",31,39442,42851,36300,1710,6488,2013,15905,0,12,2498,1653,-4,-431,-450,-530,-9,-1180,624,-193
"2024-01-18",32,41118,44440,37861,1725,6488,656,15905,0,7,2617,1644,-4,-434,-450,-531,0,-1118,621,-178
"2024-01-18",33,42618,45444,39239,1781,6488,49,15905,0,6,2582,1413,-4,-506,-450,-531,205,-729,339,286
"2024-01-18",34,43838,46588,40217,1837,6488,0,15905,0,6,2407,1376,-4,-508,-450,-531,212,-651,311,328
"2024-01-18",35,44698,47291,40995,1852,6488,0,15905,0,5,2672,702,-4,-617,-450,-531,-87,-268,-31,772
"2024-01-18",36,44961,47507,41130,1867,6488,0,15905,0,5,2300,655,-4,-578,-450,-531,-99,-226,-53,807
"2024-01-18",37,44771,46993,41031,1850,6488,0,15905,0,5,2289,540,-4,643,-450,-530,-311,-294,-28,1049
"2024-01-18",38,44757,46975,41038,1833,6488,0,15905,0,9,2071,531,-4,777,-450,-531,-315,-282,-27,1073
"2024-01-18",39,44456,46125,40757,1790,6488,0,15905,0,21,1446,566,-4,946,-450,-531,138,-35,-28,1360
"2024-01-18",40,43222,44852,39644,1747,6488,0,15905,0,14,990,568,-4,953,-450,-531,158,-3,-28,1376
"2024-01-18",41,41650,43272,38066,1710,6488,0,15905,0,11,822,546,-4,953,-450,-530,176,14,-27,1247
"2024-01-18",42,40152,41776,36632,1672,6488,0,15905,0,11,1174,552,-4,953,-450,-531,176,45,-28,1234
"2024-01-18",43,38767,40549,35521,1648,6488,0,15905,0,10,1431,750,-4,906,-450,-531,-158,419,-29,1285
"2024-01-18",44,36771,38563,33858,1623,6488,0,15905,0,8,1434,763,-4,905,-450,-530,-171,453,-29,1282
"2024-01-18",45,34472,36550,31761,1620,6488,0,15905,0,8,1842,771,-4,716,-450,-531,-456,300,-29,851
"2024-01-18",46,32602,34700,30107,1617,6488,0,15905,0,12,2568,750,-4,708,-450,-531,-467,311,-34,824
"2024-01-18",47,30462,32607,28185,1611,6488,0,15905,0,29,2862,-84,-4,756,-423,-531,-251,683,-223,956
"2024-01-18",48,29173,31657,27067,1605,6488,0,15905,0,354,3215,-144,-4,759,-380,-531,-243,759,-228,971
"2024-01-19",1,29008,31368,26987,1665,6488,0,15905,0,800,3278,68,-4,759,-380,-530,-46,1132,41,1145
"2024-01-19",2,29225,32091,27257,1724,6488,0,15905,0,1350,3420,97,-4,759,-341,-531,-40,1164,58,1156
"2024-01-19",3,28742,31997,26817,1772,6488,0,15905,0,1506,3727,548,-4,633,-330,-531,-284,975,24,1113
"2024-01-19",4,28450,31674,26533,1820,6488,0,15905,0,1467,3627,567,-4,631,-330,-531,-292,932,21,1108
"2024-01-19",5,28095,31108,26143,1882,6488,0,15905,0,1548,3635,345,-4,387,-330,-531,9,683,19,1152
"2024-01-19",6,27832,30827,25916,1943,6488,0,15905,0,1530,3784,304,-4,376,-330,-531,21,635,19,1155
"2024-01-19",7,27383,30823,25495,1983,6488,0,15905,0,1526,3902,-450,-3,556,-330,-531,176,412,24,1156
"2024-01-19",8,27107,30607,25164,2022,6488,0,15905,0,1514,3812,-521,-4,563,-330,-531,177,371,16,1152
"2024-01-19",9,26627,30609,24888,2064,6488,0,15905,0,1410,4339,-577,-3,516,-330,-458,-327,207,-277,932
"2024-01-19",10,26745,30599,25000,2106,6488,0,15905,0,1211,4440,-600,-4,489,-330,-456,-353,174,-300,906
"2024-01-19",11,27104,31260,25437,2147,6488,0,15905,0,317,4462,-1341,-4,3,-316,-318,-814,16,-446,578
"2024-01-19",12,28366,32365,26665,2188,6488,0,15905,0,214,4578,-1384,-3,0,-331,-166,-833,-5,-463,550
"2024-01-19",13,31163,35052,29303,2230,6488,0,15905,0,65,4719,-1189,-4,0,-271,-27,-955,-5,-773,398
"2024-01-19",14,33683,37639,31713,2271,6488,0,15905,0,16,4477,-1188,-3,0,-340,-66,-958,-5,-780,400
"2024-01-19",15,36546,40640,34306,2310,6488,0,15905,0,199,4290,-1697,-3,266,-446,-215,-593,-5,-336,931
"2024-01-19",16,38338,42279,35942,2349,6488,0,15905,0,16,4264,-1718,-4,291,-450,-272,-579,23,-302,979
"2024-01-19",17,40079,43601,37472,2406,6488,37,15905,0,12,4011,-1244,-3,394,-450,-406,-680,367,-127,1376
"2024-01-19",18,40895,44340,38201,2463,6488,568,15905,0,12,3910,-1188,-3,400,-450,-394,-683,427,-115,1404
"2024-01-19",19,41554,44422,38745,2518,6488,1782,15905,0,14,3722,-367,-3,802,-450,-508,-823,646,-103,1404
"2024-01-19",20,40880,43722,38070,2572,6488,3009,15905,0,13,3772,-327,-4,854,-450,-518,-828,643,-102,1393
"2024-01-19",21,39775,43154,36997,2637,6488,3905,15905,0,13,3743,-928,-3,817,-450,-400,-881,271,-104,949
"2024-01-19",22,39014,42418,36211,2701,6488,4681,15905,0,12,3830,-971,-3,816,-450,-378,-883,210,-107,909
"2024-01-19",23,38221,41409,35468,2807,6488,5146,15905,0,11,3961,-957,-3,942,-382,-240,-819,20,-176,591
"2024-01-19",24,37744,40788,35019,2912,6488,5400,15905,0,11,4318,-955,-3,950,-234,-242,-816,5,-183,569
"2024-01-19",25,37304,40494,34659,2970,6488,5712,15905,0,10,4508,-927,-3,975,-245,-380,-754,114,-271,589
"2024-01-19",26,36746,39846,34150,3027,6488,5517,15905,0,11,4603,-927,-3,975,-226,-305,-752,131,-276,589
"2024-01-19",27,36315,39445,33753,3009,6488,5276,15905,0,11,4654,-1006,-3,908,-317,-160,-768,178,-265,402
"2024-01-19",28,36037,38983,33546,2991,6488,4751,15905,0,15,4866,-1011,-3,876,-208,-77,-768,172,-264,385
"2024-01-19",29,36152,38644,33665,2928,6488,3934,15905,0,9,4927,-973,-3,430,-59,0,-555,16,-293,266
"2024-01-19",30,36606,39039,34134,2865,6488,2788,15905,0,12,4973,-968,-3,429,68,0,-548,-5,-297,259
"2024-01-19",31,37371,40046,34868,2792,6488,1582,15905,0,13,4985,-815,-3,671,163,0,-843,-5,-396,345
"2024-01-19",32,38804,41469,36278,2718,6488,631,15905,0,11,5052,-800,-3,693,310,0,-852,26,-399,355
"2024-01-19",33,40069,42030,37383,2726,6488,59,15905,0,8,4976,-606,-3,814,399,13,-472,400,-272,419
"2024-01-19",34,41300,43234,38476,2733,6488,0,15905,0,10,4786,-598,-4,822,400,35,-458,476,-264,457
"2024-01-19",35,42537,44715,39656,2752,6488,0,15905,0,7,4798,-888,-4,979,344,0,-438,849,-241,1337
"2024-01-19",36,42547,44744,39646,2771,6488,0,15905,0,9,4931,-911,-4,990,289,0,-438,895,-235,1405
"2024-01-19",37,42003,44304,39218,2794,6488,0,15905,0,9,5003,-1123,-4,1002,378,0,-493,895,-72,1405
"2024-01-19",38,41320,43637,38644,2817,6488,0,15905,0,11,5078,-1142,-3,1003,399,74,-495,920,-66,1404
"2024-01-19",39,40689,43319,38081,2849,6488,0,15905,0,19,5033,-1241,-4,982,383,58,-555,1231,-211,1339
"2024-01-19",40,39189,41821,36752,2881,6488,0,15905,0,13,5025,-1234,-4,981,283,0,-557,1278,-224,1321
"2024-01-19",41,37939,40469,35539,2934,6488,0,15905,0,8,5187,-822,-4,952,374,16,-778,1384,-318,923
"2024-01-19",42,36460,38968,34175,2987,6488,0,15905,0,6,5250,-789,-4,951,399,110,-786,1397,-323,897
"2024-01-19",43,34299,36508,32231,3032,6488,0,15905,0,11,4773,-690,-3,976,399,231,-645,1397,-260,960
"2024-01-19",44,32765,34954,30785,3076,6488,0,15905,0,11,4713,-685,-3,976,399,305,-640,1391,-250,965
"2024-01-19",45,31426,33604,29536,3143,6488,0,15905,0,11,4476,-831,-3,816,400,453,-654,1311,-79,813
"2024-01-19",46,29387,31560,27703,3209,6488,0,15905,0,11,4288,-834,-3,813,399,504,-656,1308,-69,809
"2024-01-19",47,27644,29911,26112,3360,6488,0,15905,0,11,4384,-575,-3,996,399,500,-973,1387,-105,1162
"2024-01-19",48,26185,28450,24825,3510,6488,0,15905,0,8,4218,-562,-3,1003,400,504,-985,1397,-107,1181
"2024-01-20",1,25934,27971,24632,3592,6488,0,15905,0,10,4171,-561,-3,1003,399,504,-778,1397,-85,917
"2024-01-20",2,26399,28432,25014,3674,6488,0,15905,0,8,4193,-568,-3,1003,399,504,-771,1397,-83,903
"2024-01-20",3,25792,28383,24447,3734,6488,0,15905,0,163,4155,-773,-3,1018,399,504,-1012,1397,-40,1156
"2024-01-20",4,24963,28161,23797,3793,6488,0,15905,0,750,4174,-787,-3,1004,399,504,-1020,1373,-38,1175
"2024-01-20",5,24540,27983,23421,3859,6488,0,15905,0,1029,4283,-729,-3,1001,399,504,-1020,1059,-62,1122
"2024-01-20",6,24227,27842,23156,3925,6488,0,15905,0,1197,4447,-728,-3,1002,399,504,-1020,996,-67,1115
"2024-01-20",7,23588,27391,22512,3990,6488,0,15905,0,1205,4423,-864,-3,966,399,504,-960,684,-171,1050
"2024-01-20",8,23117,27026,22048,4054,6488,0,15905,0,1270,4494,-900,-3,964,399,504,-957,631,-179,1044
"2024-01-20",9,22636,27399,21653,4104,6488,0,15905,0,1175,4741,-1852,-3,888,399,504,-901,442,-232,1001
"2024-01-20",10,22313,27143,21301,4153,6488,0,15905,0,1167,4734,-1913,-3,879,399,504,-899,427,-248,990
"2024-01-20",11,22341,27336,21339,4173,6488,0,15905,0,1157,4879,-1625,-3,670,399,504,-937,534,-673,741
"2024-01-20",12,22627,27352,21569,4193,6488,0,15905,0,864,4773,-1613,-3,662,399,504,-938,574,-707,721
"2024-01-20",13,23784,28147,22591,4229,6488,0,15905,0,33,4615,-1778,-3,424,399,497,-1018,922,-931,775
"2024-01-20",14,24777,29145,23481,4265,6488,0,15905,0,17,4372,-1780,-3,422,399,383,-1021,955,-947,772
"2024-01-20",15,26312,30285,24872,4287,6488,0,15905,0,14,4289,-1319,-3,308,363,239,-1020,838,-1017,419
"2024-01-20",16,27341,31294,25838,4309,6488,0,15905,0,16,4354,-1293,-3,312,318,151,-1020,853,-1021,394
"2024-01-20",17,28987,32941,27505,4325,6488,23,15905,0,10,4450,-1315,-3,839,188,37,-1021,1225,-1005,483
"2024-01-20",18,30166,34080,28580,4341,6488,220,15905,0,8,4380,-1299,-3,865,224,118,-1020,1279,-984,496
"2024-01-20",19,31361,33588,29641,4319,6488,529,15905,0,10,4194,-606,-3,753,103,24,-728,1384,-280,758
"2024-01-20",20,31859,33938,30134,4296,6488,829,15905,0,10,4328,-556,-3,760,3,0,-687,1397,-223,777
"2024-01-20",21,32930,34038,31043,4304,6488,1086,15905,0,8,4217,-365,-3,1002,-68,-64,272,1397,205,745
"2024-01-20",22,33130,34309,31203,4311,6488,1491,15905,0,11,4547,-341,-3,1003,-156,-68,337,1396,232,741
"2024-01-20",23,33390,34029,31319,4319,6488,1611,15905,0,11,4775,42,-3,848,-25,0,589,1397,186,741
